,model,data,depth,epochs,best_val_accuracy,test_accuracy,drop_method,drop_rate,oversmoothing,val_accuracy
1463,UniGIN,Cooking200,1,0,0.08500000089406967,0.12980151176452637,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1464,UniGIN,Cooking200,1,20,0.1550000011920929,0.1894902139902115,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1465,UniGIN,Cooking200,1,40,0.1850000023841858,0.11866343021392822,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1466,UniGIN,Cooking200,1,60,0.20499999821186066,0.16650007665157318,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1467,UniGIN,Cooking200,1,80,0.25,0.15122090280056,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1468,UniGIN,Cooking200,1,100,0.25,0.17835213243961334,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1469,UniGIN,Cooking200,1,120,0.25,0.1692131906747818,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1470,UniGIN,Cooking200,1,140,0.25,0.1994859278202057,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1471,UniGIN,Cooking200,1,160,0.25,0.12051977962255478,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1472,UniGIN,Cooking200,1,180,0.25,0.27159789204597473,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1473,UniGIN,Cooking200,1,199,0.25,0.15878908336162567,dropnode,0.5,"[43350.53515625, 41868292.0, 35682096.0, 52670332.0, 72724616.0, 74455856.0, 76150808.0, 60287896.0, 54537120.0, 52178408.0, 42872848.0, 38176720.0, 41581992.0, 41921528.0, 51650916.0, 41375096.0, 47067696.0, 36074152.0, 34000300.0, 29296132.0]","[0.08500000089406967, 0.11500000208616257, 0.1550000011920929, 0.1850000023841858, 0.1599999964237213, 0.20499999821186066, 0.17000000178813934, 0.25, 0.19499999284744263, 0.1899999976158142, 0.2199999988079071, 0.1599999964237213, 0.19499999284744263, 0.23499999940395355, 0.1850000023841858, 0.1850000023841858, 0.15000000596046448, 0.1899999976158142, 0.22499999403953552, 0.2199999988079071]"
1474,UniGIN,Cooking200,1,0,0.13500000536441803,0.10766813904047012,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1475,UniGIN,Cooking200,1,20,0.23499999940395355,0.19177494943141937,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1476,UniGIN,Cooking200,1,40,0.2849999964237213,0.20105668902397156,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1477,UniGIN,Cooking200,1,60,0.28999999165534973,0.17106954753398895,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1478,UniGIN,Cooking200,1,80,0.28999999165534973,0.1994859278202057,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1479,UniGIN,Cooking200,1,100,0.28999999165534973,0.31500786542892456,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1480,UniGIN,Cooking200,1,120,0.28999999165534973,0.14650863409042358,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1481,UniGIN,Cooking200,1,140,0.28999999165534973,0.20691132545471191,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1482,UniGIN,Cooking200,1,160,0.28999999165534973,0.1479365974664688,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1483,UniGIN,Cooking200,1,180,0.28999999165534973,0.23704126477241516,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1484,UniGIN,Cooking200,1,199,0.28999999165534973,0.2984435260295868,dropedge,0.5,"[5769.4365234375, 17052614.0, 22636178.0, 22466516.0, 20780132.0, 19564750.0, 21058812.0, 19021618.0, 15655773.0, 13476762.0, 12278442.0, 11558311.0, 11806815.0, 11468162.0, 9118529.0, 9313215.0, 8888827.0, 7882626.5, 7650209.0, 7094357.0]","[0.13500000536441803, 0.20000000298023224, 0.23499999940395355, 0.2849999964237213, 0.22499999403953552, 0.28999999165534973, 0.24500000476837158, 0.15000000596046448, 0.16500000655651093, 0.20499999821186066, 0.2150000035762787, 0.1850000023841858, 0.18000000715255737, 0.2150000035762787, 0.20999999344348907, 0.19499999284744263, 0.2199999988079071, 0.2150000035762787, 0.20499999821186066, 0.2549999952316284]"
1485,UniGIN,Cooking200,1,0,0.14499999582767487,0.1409395933151245,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1486,UniGIN,Cooking200,1,20,0.26499998569488525,0.23361416161060333,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1487,UniGIN,Cooking200,1,40,0.3149999976158142,0.2491789162158966,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1488,UniGIN,Cooking200,1,60,0.3149999976158142,0.19006140530109406,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1489,UniGIN,Cooking200,1,80,0.3149999976158142,0.281879186630249,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1490,UniGIN,Cooking200,1,100,0.3149999976158142,0.2877338230609894,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1491,UniGIN,Cooking200,1,120,0.3149999976158142,0.2908753454685211,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1492,UniGIN,Cooking200,1,140,0.3149999976158142,0.2001999169588089,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1493,UniGIN,Cooking200,1,160,0.3149999976158142,0.19234614074230194,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1494,UniGIN,Cooking200,1,180,0.3149999976158142,0.13936884701251984,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1495,UniGIN,Cooking200,1,199,0.3149999976158142,0.25132086873054504,drophyperedge,0.5,"[5560.5908203125, 18536244.0, 23901044.0, 25190706.0, 22056868.0, 19286476.0, 18693420.0, 15550795.0, 12509606.0, 13604635.0, 12670513.0, 9729012.0, 8746043.0, 7737457.5, 6687438.0, 6923052.0, 6066222.0, 6292117.0, 5102442.5, 6004817.5]","[0.14499999582767487, 0.1899999976158142, 0.26499998569488525, 0.3149999976158142, 0.2800000011920929, 0.26499998569488525, 0.3149999976158142, 0.24500000476837158, 0.25, 0.2199999988079071, 0.1899999976158142, 0.16500000655651093, 0.22499999403953552, 0.24500000476837158, 0.2199999988079071, 0.16500000655651093, 0.2199999988079071, 0.23499999940395355, 0.15000000596046448, 0.2800000011920929]"
1496,UniGAT,Cooking200,1,0,0.20499999821186066,0.3324289619922638,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
1497,UniGAT,Cooking200,1,20,0.20499999821186066,0.01142367534339428,no dropout,0.5,"[2284.81103515625, 2939.130859375, 2952.302001953125, 2989.64453125, 3167.134765625, 3262.708740234375, 3258.7421875, 3371.576171875, 3441.231201171875, 3516.06982421875, 3542.1328125, 3500.51806640625, 3407.51416015625, 3408.83203125, 4081.60693359375, 4172.83935546875, 4400.52294921875, 5272.8837890625, 5535.63232421875, 5318.00732421875]","[0.20499999821186066, 0.07000000029802322, 0.054999999701976776, 0.07999999821186066, 0.0949999988079071, 0.15000000596046448, 0.08500000089406967, 0.08500000089406967, 0.05999999865889549, 0.05000000074505806, 0.06499999761581421, 0.07000000029802322, 0.07999999821186066, 0.05000000074505806, 0.16500000655651093, 0.11999999731779099, 0.054999999701976776, 0.05000000074505806, 0.05000000074505806, 0.054999999701976776]"
